title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier_scrutin_presence,premier_scrutin_vote,septembre,deuxieme_scrutin_presence,deuxieme_scrutin_vote,envoye_special
Mme,Isabelle Valentin,"""Absente le 14 septembre car pas de vol le vendredi soir au Puy-en-Velay et le 28 mai car passage tardif et madame la députée était rentrée en circonscription"", justifie l'entourage de la députée.",omc_pa643134,http://www2.assemblee-nationale.fr/static/tribun/15/photos/643134.jpg,Les Républicains,,,LR,,Haute-Loire,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Jacqueline Dubois,"""Dans la soirée du lundi 28 mai, l'assistance étant nombreuse, je suis partie à minuit car je savais devoir veiller les jours suivants. Le second vote se tenait en fin de semaine dans la nuit du 14 au 15 septembre, j'étais rentrée en Dordogne le jeudi soir.""",omc_pa719162,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719162.jpg,La République en marche,,,LREM,,Dordogne,4e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Jacqueline Maquet,Pas de réponse.,omc_pa334116,http://www2.assemblee-nationale.fr/static/tribun/15/photos/334116.jpg,La République en marche,,,LREM,,Pas-de-Calais,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jacques Cattin,Pas de réponse.,omc_pa767,http://www2.assemblee-nationale.fr/static/tribun/15/photos/767.jpg,Les Républicains,,,LR,,Haut-Rhin,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jacques Krabal,Ne souhaite pas répondre.,omc_pa605084,http://www2.assemblee-nationale.fr/static/tribun/15/photos/605084.jpg,La République en marche,,,LREM,,Aisne,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jacques Maire,Pas de réponse.,omc_pa722178,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722178.jpg,La République en marche,,,LREM,,Hauts-de-Seine,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jacques Marilossian,Pas de réponse.,omc_pa721946,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721946.jpg,La République en marche,,,LREM,,Hauts-de-Seine,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jacques Savatier,Pas de réponse.,omc_pa722078,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722078.jpg,La République en marche,,,LREM,,Vienne,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean François Mbaye,Présent aux deux votes.,omc_pa720870,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720870.jpg,La République en marche,,,LREM,,Val-de-Marne,2e,,,Contre,Présent,Contre,Pour,PRESENT,POUR,Pour
M.,Jean Lassalle,"""Ce qui l'a empêché de voter l'amendement est le fait qu'il pensait, comme ses collaborateurs, que le vote sur un point aussi important se ferait le lendemain, et non tard dans la nuit. Il appelait d'ailleurs à ce moment à une suspension de séance, pour que les travaux puissent être débattus intelligemment, et non à la va-vite dans un état de fatigue extrême. Il n'était donc plus dans l'Hémicycle au moment des derniers votes"", justifie l'entourage du député.",omc_pa1838,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1838.jpg,Non inscrit,,,NI,Régions et peuples solidaires,Pyrénées-Atlantiques,4e,,,Absent(e),Absent(e),,Absent(e),,,Ne veut pas répondre
M.,Jean Terlier,Pas de réponse.,omc_pa721584,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721584.jpg,La République en marche,,,LREM,,Tarn,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Baptiste Djebbari,Pas de réponse.,omc_pa722236,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722236.jpg,La République en marche,,,LREM,,Haute-Vienne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Baptiste Moreau,Ne souhaite pas répondre.,omc_pa719242,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719242.jpg,La République en marche,,,LREM,,Creuse,1ère,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Ne veut pas répondre
M.,Jean-Bernard Sempastous,Pas de réponse.,omc_pa720780,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720780.jpg,La République en marche,,,LREM,,Hautes-Pyrénées,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Carles Grelier,Pas de réponse.,omc_pa267318,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267318.jpg,Les Républicains,,,LR,,Sarthe,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Charles Colas-Roy,Pas de réponse.,omc_pa719740,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719740.jpg,La République en marche,,,LREM,,Isère,2e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Charles Larsonneur,Pas de réponse.,omc_pa719396,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719396.jpg,La République en marche,,,LREM,,Finistère,2e,SIGNATAIRE,,Pour,Présent,Pour,Absent(e),,,Pas de réponse
M.,Jean-Charles Taugourdeau,Pas de réponse.,omc_pa2792,http://www2.assemblee-nationale.fr/static/tribun/15/photos/2792.jpg,Les Républicains,,,LR,,Maine-et-Loire,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Christophe Lagarde,"""Le 28 mai, j'étais dans ma circonscription comme tous les lundis, honorant de nombreux rendez-vous et ignorant que ce vote aurait lieu. Le 14 septembre, j'étais en convalescence au lendemain d'une intervention chirurgicale.""",omc_pa268019,http://www2.assemblee-nationale.fr/static/tribun/15/photos/268019.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Seine-Saint-Denis,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Jean-Claude Bouchet,Pas de réponse.,omc_pa336316,http://www2.assemblee-nationale.fr/static/tribun/15/photos/336316.jpg,Les Républicains,,,LR,,Vaucluse,2e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Jean-Claude Leclabart,Présent aux deux votes.,omc_pa722228,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722228.jpg,La République en marche,,,LREM,,Somme,4e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Contre
M.,Jean-Félix Acquaviva,"""J'étais à l'époque un député non-inscrit et compte tenu de l'instauration du temps législatif programmé (1h30 de parole pour les 20 non-inscrits en tout), au bout du 2e ou 3e article du projet de loi, je n'avais plus droit ni de prendre la parole ni de m'exprimer pour défendre les amendements que j‘avais déposés (le temps accordé était épuisé). Il était à ce moment inutile de rester des jours entiers, des nuits et des week-ends pour assister à un débat auquel je ne pouvais participer alors que le temps me manque en Corse pour organiser mes réunions de terrain à la rencontre des populations, des élus et des acteurs économiques et sociaux de ma circonscription.""",omc_pa719146,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719146.jpg,Libertés et Territoires,,,NI,Régions et peuples solidaires,Haute-Corse,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-François Cesarini,"""Monsieur le député était retenu en circonscription par des obligations relatives à ces fonctions"", justifie l'entourage du député.",omc_pa721860,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721860.jpg,La République en marche,,,LREM,,Vaucluse,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Jean-François Eliaou,"""Monsieur Eliaou était effectivement absent le lundi 28 mai et le vendredi 14 septembre derniers car il avait des engagements en circonscription ces jours-là. Il réserve habituellement les lundis et vendredis à son travail sur le terrain"", justifie l'entourage du député.",omc_pa719692,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719692.jpg,La République en marche,,,LREM,,Hérault,4e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Jean-François Parigi,Pas de réponse.,omc_pa721636,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721636.jpg,Les Républicains,,,LR,,Seine-et-Marne,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-François Portarrieu,Pas de réponse.,omc_pa719528,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719528.jpg,La République en marche,,,LREM,,Haute-Garonne,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Hugues Ratenon,"""Le 28 mai, le texte ne devait pas être examiné. A 1 heure du matin quand le vote est intervenu, j'étais dans l'avion pour rentrer à La Réunion.""",omc_pa721062,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721062.jpg,La France insoumise,,,LFI,,Réunion,5e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-Jacques Bridey,Présent aux deux votes.,omc_pa672,http://www2.assemblee-nationale.fr/static/tribun/15/photos/672.jpg,La République en marche,,,LREM,,Val-de-Marne,7e,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Contre
M.,Jean-Jacques Ferrara,Pas de réponse.,omc_pa643103,http://www2.assemblee-nationale.fr/static/tribun/15/photos/643103.jpg,Les Républicains,,,LR,,Corse-du-Sud,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Jacques Gaultier,Pas de réponse.,omc_pa267324,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267324.jpg,Les Républicains,,,LR,,Vosges,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Louis Bourlanges,"""La vérité, c'est que le travail parlementaire est organisé en dépit du bon sens. Il rend inévitable, pour le vote des amendements, une division du travail entre députés d'un même groupe. La spécialisation des membres de l'Assemblée en fonction de leur commission est indispensable. Si j'avais suivi le débat de bout en bout, ce qui m'eût permis de voter sur l'amendement, je n'aurais rien pu faire d'autres au Parlement pendant deux semaines alors même que je suis membre de la commission des finances et vice-président de la commission des affaires européennes et que j'avais de multiples tâches à assumer à ce double titre.""",omc_pa721608,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721608.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Hauts-de-Seine,12e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-Louis Bricout,J'étais absent pour raisons professionnelles et personnelles lors du vote dans la loi agricole,omc_pa605069,http://www2.assemblee-nationale.fr/static/tribun/15/photos/605069.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Aisne,3e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-Louis Masson,Pas de réponse.,omc_pa346218,http://www2.assemblee-nationale.fr/static/tribun/15/photos/346218.jpg,Les Républicains,,,LR,,Var,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Louis Thiériot,Pas de réponse.,omc_pa643089,http://www2.assemblee-nationale.fr/static/tribun/15/photos/643089.jpg,Les Républicains,,,LR,,Seine-et-Marne,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Louis Touraine,Pas de réponse.,omc_pa334768,http://www2.assemblee-nationale.fr/static/tribun/15/photos/334768.jpg,La République en marche,,,LREM,,Rhône,3e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Luc Fugit,Présent aux deux votes.,omc_pa722366,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722366.jpg,La République en marche,,,LREM,,Rhône,11e,SIGNATAIRE,SIGNATAIRE,Pour,Présent,Pour,Contre,PRESENT,CONTRE,Ne veut pas répondre
M.,Jean-Luc Lagleize,"""Le 28 mai, pas présent à l'Assemblée nationale en raison d'engagements pris en circonscription. Le 14 septembre, pas présent à l'Assemblée nationale en raison d'une mission parlementaire en Argentine.""",omc_pa719504,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719504.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Haute-Garonne,2e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Jean-Luc Mélenchon,Pas de réponse.,omc_pa2150,http://www2.assemblee-nationale.fr/static/tribun/15/photos/2150.jpg,La France insoumise,,Président,LFI,,Bouches-du-Rhône,4e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de réponse
M.,Jean-Luc Poudroux,Pas de réponse.,omc_pa759192,http://www2.assemblee-nationale.fr/static/tribun/15/photos/759192.jpg,Les Républicains,,,,,La Réunion,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Luc Reitzer,"""Le député Jean-Luc Reitzer était en déplacement à l'étranger dans le cadre d'une mission parlementaire de l'AP-OTAN le 28 mai et le 14 septembre"", justifie l'entourage du député.",omc_pa2529,http://www2.assemblee-nationale.fr/static/tribun/15/photos/2529.jpg,Les Républicains,,,LR,,Haut-Rhin,3e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-Luc Warsmann,Pas de réponse.,omc_pa2952,http://www2.assemblee-nationale.fr/static/tribun/15/photos/2952.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Ardennes,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Marc Zulesi,Pas de réponse.,omc_pa718962,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718962.jpg,La République en marche,,,LREM,,Bouches-du-Rhône,8e,SIGNATAIRE,SIGNATAIRE,Pour,Présent,Pour,Absent(e),,,Pas de réponse
M.,Jean-Marie Fiévet,"""Mon absence en seconde lecture est due à mes obligations en circonscription. En effet, le 14 septembre dernier, je participais à la cérémonie de passation de commandement du chef de centre de la caserne de La Chapelle-Saint-Laurent dans les Deux-Sèvres.""",omc_pa722134,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722134.jpg,La République en marche,,,LREM,,Deux-Sèvres,3e,,SIGNATAIRE,Contre,Présent,Contre,Absent(e),,,Contre
M.,Jean-Marie Sermier,Pas de réponse.,omc_pa267204,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267204.jpg,Les Républicains,,,LR,,Jura,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Michel Clément,"""L'amendement qui n'avait jamais été présenté en commission a été présenté  par le gouvernement à une date méconnue de tous. Nul n'est dupe de la manœuvre surtout quand l'amendement vient en débat nuitamment et tardivement. L'inorganisation des débats parlementaires conduit inévitablement à un tel résultat. Par ailleurs, il est fréquent que pendant le débat dans l'Hémicycle se tiennent d'autres travaux parlementaires comme hier à l'instant où je rédige cette réponse.""",omc_pa336439,http://www2.assemblee-nationale.fr/static/tribun/15/photos/336439.jpg,Libertés et Territoires,,,NI,En marche!,Vienne,3e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Jean-Michel Fauvergue,Pas de réponse.,omc_pa721702,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721702.jpg,La République en marche,,,LREM,,Seine-et-Marne,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Jean-Michel Jacques,Pas de réponse.,omc_pa720354,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720354.jpg,La République en marche,,,LREM,,Morbihan,6e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
