title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier+AF8-scrutin+AF8-presence,premier+AF8-scrutin+AF8-vote,septembre,deuxieme+AF8-scrutin+AF8-presence,deuxieme+AF8-scrutin+AF8-vote,envoye+AF8-special
M.,S+AOk-bastien Cazenove,Pas de r+AOk-ponse.,omc+AF8-pa720814,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720814.jpg,La R+AOk-publique en marche,,,LREM,,Pyr+AOk-n+AOk-es+AC0-Orientales,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,S+AOk-bastien Chenu,Pas de r+AOk-ponse.,omc+AF8-pa720468,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720468.jpg,Non inscrit,,,NI,RN,Nord,19e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,S+AOk-bastien Huyghe,Pas de r+AOk-ponse.,omc+AF8-pa267200,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/267200.jpg,Les R+AOk-publicains,,,LR,,Nord,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,S+AOk-bastien Jumel,+ACI-+ACIAIg-En accord et en coordination avec mon groupe, comme j'avais d'autres engagements, je n'ai pas particip+AOk- +AOA- la discussion sur le glyphosate mais les communistes (11 d+AOk-put+AOk-s) +AOk-taient repr+AOk-sent+AOk-s par 3 d+AOk-put+AOk-s cette nuit+AC0-l+AOA- alors qu'il +AOk-tait difficile de savoir pr+AOk-cis+AOk-ment +AOA- l'avance +AOA- quel moment ce sujet viendrait dans le d+AOk-bat.+ACIAIg-+ACI-,omc+AF8-pa722202,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722202.jpg,Gauche d+AOk-mocrate et r+AOk-publicaine,,,PCF,,Seine+AC0-Maritime,6e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pour
M.,S+AOk-bastien Leclerc,+ACI-+ACIAIg-Le vendredi 14 septembre, apr+AOg-s une semaine pass+AOk-e +AOA- l'Assembl+AOk-e pour si+AOk-ger dans les diverses commissions auxquelles je participe, ainsi qu'en s+AOk-ance publique, j'+AOk-tais rentr+AOk- en circonscription pour r+AOk-pondre aux diff+AOk-rentes sollicitations locales.+ACIAIg-+ACI-,omc+AF8-pa340853,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/340853.jpg,Les R+AOk-publicains,,,LR,,Calvados,3e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Contre
M.,S+AOk-bastien Nadot,+ACI-+ACIAIg-J'+AOk-tais absent car : ni de permanence, ni sujet en face de ma commission et positionn+AOk- comme mon groupe sur le sujet. Des rendez+AC0-vous en circonscription (Toulouse est +AOA- 4h15 de Paris, faute de TGV) et un aller+AC0-retour en avion ne me paraissait pas +AOA- la mesure de l'+AOk-v+AOk-nement.+ACIAIg-+ACI-,omc+AF8-pa719464,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719464.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Garonne,10e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Sereine Mauborgne,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa721726,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721726.jpg,La R+AOk-publique en marche,,,LREM,,Var,4e,SIGNATAIRE,SIGNATAIRE,Pour,Pr+AOk-sent,Pour,Absent(e),,,Contre
M.,Serge Letchimy,Pas de r+AOk-ponse.,omc+AF8-pa337483,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/337483.jpg,Socialistes et apparent+AOk-s,,,NOUVELLE GAUCHE,Apparent+AOk- au,Martinique,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,S+AOk-verine Gipson,Pas de r+AOk-ponse.,omc+AF8-pa719326,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719326.jpg,La R+AOk-publique en marche,,,LREM,,Eure,1+AOg-re,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
Mme,Sira Sylla,Pas de r+AOk-ponse.,omc+AF8-pa722118,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722118.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-Maritime,4e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Sonia Krimi,+ACI-+ACIAIg-Le 28 mai, j'+AOk-tais en d+AOk-placement avec l'OTAN +AOA- Varsovie, je suis membre de l'Assembl+AOk-e parlementaire de l'OTAN. Le 14 septembre, j'ai eu un emp+AOo-chement personnel, ind+AOk-pendant de ma volont+AOk-, qui ne m'a pas permis d'assister au vote.+ACIAIg-+ACI-,omc+AF8-pa720202,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720202.jpg,La R+AOk-publique en marche,,,LREM,,Manche,4e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Sophie Auconie,Pr+AOk-sent aux deux votes.,omc+AF8-pa719806,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719806.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Indre+AC0-et+AC0-Loire,3e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Ne veut pas r+AOk-pondre
Mme,Sophie Beaudouin+AC0-Hubiere,+ACI-+ACIAIg-Le 28 mai, j'ai quitt+AOk- l'H+AOk-micycle +AOA- 23h30 apr+AOg-s avoir consult+AOk- le d+AOk-rouleur de s+AOk-ance et estim+AOk- que l'amendement ne serait examin+AOk- que le lendemain (il l'a +AOk-t+AOk- ce soir l+AOA- mais bien apr+AOg-s 1 heure du matin qui est la fin habituelle de nos s+AOk-ances). N+AOk-anmoins je fais partie de ces d+AOk-put+AOk-s pr+AOk-sents en seconde lecture, qui ont donc vot+AOk- contre l'inscription dans la loi.+ACIAIg-+ACI-,omc+AF8-pa722170,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722170.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Vienne,1+AOg-re,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Contre
Mme,Sophie Errante,Pas de r+AOk-ponse.,omc+AF8-pa607193,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/607193.jpg,La R+AOk-publique en marche,,,LREM,,Loire+AC0-Atlantique,10e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Sophie Mette,Pas de r+AOk-ponse.,omc+AF8-pa719640,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719640.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Gironde,9e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
Mme,Sophie Panonacle,Pas de r+AOk-ponse.,omc+AF8-pa719632,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719632.jpg,La R+AOk-publique en marche,,,LREM,,Gironde,8e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Stanislas Guerini,Pas de r+AOk-ponse.,omc+AF8-pa721498,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721498.jpg,La R+AOk-publique en marche,,,LREM,,Paris,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de r+AOk-ponse
Mme,Stella Dupont,+ACI-+ACIAIg-Le 28 mai, en tant que conseill+AOg-re municipale, j'+AOk-tais pr+AOk-sente au conseil municipal de Chalonnes+AC0-sur+AC0-Loire, dont j'ai +AOk-t+AOk- maire pendant 9 ans. L'ordre du jour appelait la pr+AOk-sentation du rapport d'observation de la cour r+AOk-gionale des comptes sur la gestion de la commune. Le 14 septembre, l'apr+AOg-s+AC0-midi, j'accueillais +AOA- Angers, pour la pr+AOk-sentation du plan v+AOk-lo, Edouard Philippe, Fran+AOc-ois de Rugy et Elisabeth Borne. Le soir, j'organisais mon bilan de premi+AOg-re ann+AOk-e de mandat, en pr+AOk-sence du secr+AOk-taire d'Etat en charge des Relations avec le Parlement, Christophe Castaner.+ACIAIg-+ACI-,omc+AF8-pa643175,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/643175.jpg,La R+AOk-publique en marche,,,LREM,,Maine+AC0-et+AC0-Loire,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,St+AOk-phane Baudu,Pas de r+AOk-ponse.,omc+AF8-pa719942,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719942.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,Marc Fesneau,,MODEM,,Loir+AC0-et+AC0-Cher,1+AOg-re,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
M.,St+AOk-phane Buchou,Pas de r+AOk-ponse.,omc+AF8-pa722000,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722000.jpg,La R+AOk-publique en marche,,,LREM,,Vend+AOk-e,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de r+AOk-ponse
M.,St+AOk-phane Claireaux,+ACI-+ACIAIg-Monsieur Claireaux +AOk-tait, tant la semaine du 28 mai 2018 que la semaine du 14 septembre 2018, en circonscription +AOA- 5 000 km de Paris, +AOA- Saint+AC0-Pierre+AC0AJgAt-Miquelon+ACIAIg-, justifie l'entourage du d+AOk-put+AOk-.+ACI-,omc+AF8-pa702054,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/702054.jpg,La R+AOk-publique en marche,,,LREM,,Saint+AC0-Pierre+AC0-et+AC0-Miquelon,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,St+AOk-phane Demilly,Pas de r+AOk-ponse.,omc+AF8-pa267241,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/267241.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Somme,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,St+AOk-phane Mazars,+ACI-+ACIAIg-Si je n'ai pas pris part +AOA- ce scrutin intervenu par voie d'amendement vers 2 heures du matin le 28 mai, c'est pour des contraintes d'agenda et de repos, et plus particuli+AOg-rement de priorit+AOk- donn+AOk-e au calendrier de la commission des lois qui examine plus de la moiti+AOk- des textes +AOA- l'Assembl+AOk-e et dont je suis vice+AC0-pr+AOk-sident +ADs- +AOk-tant pr+AOk-cis+AOk- qu'au mois de mai dernier je venais d'+AOo-tre missionn+AOk- par le Premier ministre pour +AOk-tablir un rapport sur l'innovation, le num+AOk-rique, les nouvelles technologies et la ruralit+AOk-.+ACIAIg-+ACI-,omc+AF8-pa677483,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/677483.jpg,La R+AOk-publique en marche,,,LREM,,Aveyron,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,St+AOk-phane Peu,Pas de r+AOk-ponse.,omc+AF8-pa721270,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721270.jpg,Gauche d+AOk-mocrate et r+AOk-publicaine,,,PCF,,Seine+AC0-Saint+AC0-Denis,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,St+AOk-phane Test+AOk-,+ACI-+ACIAIg-Il n'a malheureusement pas pu +AOo-tre pr+AOk-sent pour voter cet amendement en raison d'obligations en circonscription pr+AOk-vues de longue date+ACIAIg-, justifie l'entourage du d+AOk-put+AOk-.+ACI-,omc+AF8-pa720854,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720854.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-Saint+AC0-Denis,12e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pour
M.,St+AOk-phane Travert,Pas de r+AOk-ponse.,omc+AF8-pa607395,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/607395.jpg,La R+AOk-publique en marche,Gr+AOk-gory Galbadon,,LREM,,Manche,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,St+AOk-phane Trompille,+ACI-+ACIAIg-Sur le premier passage de l'amendement, je ne savais pas qu'il passerait pendant la nuit mais plut+APQ-t le lendemain. Sur le deuxi+AOg-me, j'avais des rendez+AC0-vous d+AOk-j+AOA- planifi+AOk-s en circonscription le vendredi et le samedi.+ACIAIg-+ACI-,omc+AF8-pa718682,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/718682.jpg,La R+AOk-publique en marche,,,LREM,,Ain,4e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,St+AOk-phane Viry,+ACI-+ACIAIg-Avant les d+AOk-bats parlementaires, je n'avais pas connaissance de l'amendement d+AOk-pos+AOk-, et l'organisation/planification initiale des s+AOk-ances ne pr+AOk-voyait pas de si+AOk-ger apr+AOg-s 1 heure du matin lors de l'examen de ce projet de loi. Aussi, j'avais d'autres engagements par ailleurs au moment des d+AOk-bats relatifs +AOA- cet amendement.+ACIAIg-+ACI-,omc+AF8-pa721474,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721474.jpg,Les R+AOk-publicains,,,LR,,Vosges,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,St+AOk-phanie Do,Pas de r+AOk-ponse.,omc+AF8-pa721718,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721718.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-et+AC0-Marne,10e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,St+AOk-phanie Kerbarh,Pas de r+AOk-ponse.,omc+AF8-pa721514,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721514.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-Maritime,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,St+AOk-phanie Rist,Pas de r+AOk-ponse.,omc+AF8-pa720066,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720066.jpg,La R+AOk-publique en marche,,,LREM,,Loiret,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Sylvain Brial,+ACI-+ACIAIg-Le d+AOk-put+AOk- est +AOk-lu de Wallis+AC0-et+AC0-Futuna, r+AOk-side +AOA- Futuna, il y a trente heures de vol, lorsqu'il y a des places dans les avions et que les correspondances sont possibles. Sa pr+AOk-sence +AOA- Paris doit +AOo-tre bloqu+AOk-e au minimum 3 semaines +AOA- l'avance. Il ne pouvait +AOo-tre dans l'H+AOk-micycle pour ce texte+ACIAIg-, justifie l'entourage du d+AOk-put+AOk-.+ACI-,omc+AF8-pa755549,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/755549.jpg,Libert+AOk-s et Territoires,,,NI,,Wallis+AC0-et+AC0-Futuna,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Sylvain Maillard,Pas de r+AOk-ponse.,omc+AF8-pa717379,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/717379.jpg,La R+AOk-publique en marche,,,LREM,,Paris,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Sylvain Waserman,+ACI-+ACIAIg-Le 28 mai, j'+AOk-tais en circonscription, pour une r+AOk-union avec le monde associatif au sujet de la loi que j'ai port+AOk-e sur la responsabilit+AOk- juridique des pr+AOk-sidents b+AOk-n+AOk-voles d'associations (loi que j'ai +AOk-crite avec 111 associations de la circonscription). Le 14 septembre, j'+AOk-tais +AOA- Berlin en tant que membre du bureau de l'Assembl+AOk-e nationale et membre du groupe interparlementaire franco+AC0-allemand pour une r+AOk-union de travail avec nos homologues allemands au sujet du trait+AOk- de l'+AMk-lys+AOk-e.+ACIAIg-+ACI-,omc+AF8-pa720746,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720746.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Bas+AC0-Rhin,2e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Sylvia Pinel,Pas de r+AOk-ponse.,omc+AF8-pa336175,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/336175.jpg,Libert+AOk-s et Territoires,,,NI,PRG,Tarn+AC0-et+AC0-Garonne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Sylvie Charri+AOg-re,Pas de r+AOk-ponse.,omc+AF8-pa721218,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721218.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-Saint+AC0-Denis,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Sylvie Tolmont,Pas de r+AOk-ponse.,omc+AF8-pa608741,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/608741.jpg,Socialistes et apparent+AOk-s,,,NOUVELLE GAUCHE,,Sarthe,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Thibault Bazin,Pas de r+AOk-ponse.,omc+AF8-pa642847,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/642847.jpg,Les R+AOk-publicains,,,LR,,Meurthe+AC0-et+AC0-Moselle,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Thierry Benoit,Pas de r+AOk-ponse.,omc+AF8-pa332228,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/332228.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Ille+AC0-et+AC0-Vilaine,6e,,,Contre,Pr+AOk-sent,Contre,Contre,PRESENT,CONTRE,Pas de r+AOk-ponse
M.,Thierry Michels,+ACI-+ACIAIg-Concernant les raisons de son absence dans l'H+AOk-micycle, en tant que d+AOk-put+AOk- de la commission des affaires sociales, ainsi que de la commission des affaires europ+AOk-ennes , M. Michels est avant tout attendu en H+AOk-micycle sur ces sujets. Conform+AOk-ment au fonctionnement interne du groupe LREM, la confiance est accord+AOk-e aux d+AOk-put+AOk-s issus de la commission saisie au fond, ainsi qu'aux d+AOk-put+AOk-s de permanence+ACIAIg-, justifie l'entourage du d+AOk-put+AOk-.+ACI-,omc+AF8-pa720738,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720738.jpg,La R+AOk-publique en marche,,,LREM,,Bas+AC0-Rhin,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thierry Sol+AOg-re,Pas de r+AOk-ponse.,omc+AF8-pa346876,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/346876.jpg,La R+AOk-publique en marche,,,LREM,,Hauts+AC0-de+AC0-Seine,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Thomas Gassilloud,+ACI-+ACIAIg-Le d+AOk-put+AOk- +AOk-tait en d+AOk-placement dans le cadre de sa mission de rapporteur du budget de l'arm+AOk-e de Terre, qui n+AOk-cessite une forte disponibilit+AOkAIgAi-, justifie l'entourage du d+AOk-put+AOk-.+ACI-,omc+AF8-pa722358,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722358.jpg,La R+AOk-publique en marche,,,LREM,,Rh+APQ-ne,10e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thomas Mesnier,+ACI-+ACIAIg-Le 28 mai au soir, je participais +AOA- une r+AOk-union de travail en dehors de l'H+AOk-micycle sur une autre th+AOk-matique. Le 14 septembre, j'+AOk-tais en circonscription toute la journ+AOk-e.+ACIAIg-+ACI-,omc+AF8-pa719072,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719072.jpg,La R+AOk-publique en marche,,,LREM,,Charente,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Thomas Rudigoz,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa722292,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722292.jpg,La R+AOk-publique en marche,,,LREM,,Rh+APQ-ne,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Ne veut pas r+AOk-pondre
Mme,Typhanie Degois,Pas de r+AOk-ponse.,omc+AF8-pa721398,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721398.jpg,La R+AOk-publique en marche,,,LREM,,Savoie,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Ugo Bernalicis,+ACI-+ACIAIg-Personnellement, j'+AOk-tais en circonscription cette nuit+AC0-l+AOA- mais si Fran+AOc-ois De Rugy n'avait pas proc+AOk-d+AOk- comme cela, le vote aurait eu lieu +AOA- 16h30 le mardi et presque tous les d+AOk-put+AOk-s auraient +AOk-t+AOk- pr+AOk-sents. Cette man+AVM-uvre de De Rugy +AOk-tait d+AOk-lib+AOk-r+AOk-e pour +AOk-viter un d+AOk-bat large au moment o+APk- la majorit+AOk- +AOk-tait divis+AOk-e sur ce sujet. J'+AOk-tais absent lors du vote du 14 septembre car en d+AOk-placement +AOA- Cuba dans le cadre de mon travail parlementaire. Depuis Cuba, pays sans pesticide, j'ai justement souhait+AOk- m'exprimer sur ce sujet si important.+ACIAIg-+ACI-,omc+AF8-pa720430,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720430.jpg,La France insoumise,,,LFI,,Nord,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Val+AOk-ria Faure+AC0-Muntian,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa719960,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719960.jpg,La R+AOk-publique en marche,,,LREM,,Loire,3e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Ne veut pas r+AOk-pondre
Mme,Val+AOk-rie Bazin+AC0-Malgras,Pas de r+AOk-ponse.,omc+AF8-pa718884,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/718884.jpg,Les R+AOk-publicains,,,LR,,Aube,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Beauvais,Pas de r+AOk-ponse.,omc+AF8-pa720210,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720210.jpg,Les R+AOk-publicains,,,LR,,Marne,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Boyer,Pas de r+AOk-ponse.,omc+AF8-pa330684,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/330684.jpg,Les R+AOk-publicains,,,LR,,Bouches+AC0-du+AC0-Rh+APQ-ne,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Gomez+AC0-Bassac,Pas de r+AOk-ponse.,omc+AF8-pa721784,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721784.jpg,La R+AOk-publique en marche,,,LREM,,Var,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Lacroute,Pas de r+AOk-ponse.,omc+AF8-pa609245,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/609245.jpg,Les R+AOk-publicains,,,LR,,Seine+AC0-et+AC0-Marne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Oppelt,Pas de r+AOk-ponse.,omc+AF8-pa720108,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720108.jpg,La R+AOk-publique en marche,,,LREM,,Loire+AC0-Atlantique,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Petit,Pas de r+AOk-ponse.,omc+AF8-pa720500,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720500.jpg,La R+AOk-publique en marche,,,LREM,,Nord,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Val+AOk-rie Rabault,Pas de r+AOk-ponse.,omc+AF8-pa609590,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/609590.jpg,Socialistes et apparent+AOk-s,,Pr+AOk-sidente,NOUVELLE GAUCHE,,Tarn+AC0-et+AC0-Garonne,1+AOg-re,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de r+AOk-ponse
Mme,Val+AOk-rie Thomas,+ACI-+ACIAIg-Autres obligations en dehors de l'Assembl+AOk-e nationale : le matin, j'+AOk-tais +AOA- la Banque Mondiale dans le cadre de mes activit+AOk-s sur la Sant+AOk- Mondiale. L'apr+AOg-s+AC0-midi, j'ai d+APs- repartir en circonscription.+ACIAIg-+ACI-,omc+AF8-pa720830,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720830.jpg,La R+AOk-publique en marche,,,LREM,,Puy+AC0-de+AC0-D+APQ-me,1+AOg-re,SIGNATAIRE,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Contre
Mme,V+AOk-ronique Hammerer,Pas de r+AOk-ponse.,omc+AF8-pa719652,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719652.jpg,La R+AOk-publique en marche,,,LREM,,Gironde,11e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
Mme,V+AOk-ronique Louwagie,Pas de r+AOk-ponse.,omc+AF8-pa608016,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/608016.jpg,Les R+AOk-publicains,,,LR,,Orne,2e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
Mme,V+AOk-ronique Riotton,Pas de r+AOk-ponse.,omc+AF8-pa721426,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721426.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Savoie,1+AOg-re,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Vincent Bru,Pas de r+AOk-ponse.,omc+AF8-pa720772,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720772.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,Apparent+AOk- au,Pyr+AOk-n+AOk-es+AC0-Atlantiques,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Vincent Descoeur,+ACI-+ACIAIg-J'ai particip+AOk- +AOA- la deuxi+AOg-me lecture du texte jusqu'au vendredi, date +AOA- laquelle j'ai rejoint Clermont+AC0-Ferrand dans l'apr+AOg-s+AC0-midi pour un d+AOk-bat avec quatre autres d+AOk-put+AOk-s auvergnats pour l'enregistrement de l'+AOk-mission France 3 Auvergne+AC0-Rh+APQ-ne+AC0-Alpes +ACIAIg-Un dimanche en politique+ACIAIg- au cours de laquelle j'ai d'ailleurs r+AOk-affirm+AOk- +AOo-tre favorable +AOA- l'interdiction du glyphosate et la n+AOk-cessit+AOk- de mettre +AOA- profit le d+AOk-lai pour trouver des solutions alternatives.+ACIAIg-+ACI-,omc+AF8-pa330909,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/330909.jpg,Les R+AOk-publicains,,,LR,,Cantal,1+AOg-re,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Contre
